90	վազել	94	ghamoyan_jsonl,sakayan_jsonl
91	հայ	92	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
92	մասին	92	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
93	ժամ	91	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
94	կողմ	90	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
95	ժամանակ	89	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
96	մյուս	89	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
97	ել	89	ghamoyan_jsonl,sakayan_jsonl
98	մոտ	89	ghamoyan_jsonl,sakayan_jsonl
99	ուզել	87	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
100	քաղաք	87	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
101	գիտենալ	86	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_paradigms,sakayan_vocab
102	ըստ	86	ghamoyan_jsonl,sakayan_jsonl
103	այսօր	85	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
104	չէր	85	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
105	հայաստան	84	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
106	մայր	82	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
107	առաջին	82	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
108	անուն	81	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
109	կա	78	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
110	տեղ	78	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
111	նստել	76	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_paradigms
112	դուրս	74	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
113	ընկնել	74	ghamoyan_jsonl,sakayan_jsonl,sakayan_paradigms,sakayan_vocab
114	երբեմն	74	ghamoyan_jsonl,sakayan_jsonl
115	նման	73	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
116	քո	73	ghamoyan_jsonl,sakayan_jsonl,sakayan_paradigms
117	միջոց	73	ghamoyan_jsonl,sakayan_jsonl
118	տարի	72	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
119	գնում	72	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
120	ում	72	ghamoyan_jsonl,sakayan_jsonl
121	սխալ	72	ghamoyan_jsonl,sakayan_jsonl
122	բերել	71	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_paradigms,sakayan_vocab
123	ձեռք	69	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
124	հետո	69	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
125	ալ	69	ghamoyan_jsonl,sakayan_jsonl
126	չպիտ	69	sakayan_jsonl
127	իմաստ	69	ghamoyan_jsonl,sakayan_jsonl
128	ուր	68	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
129	թագավոր	68	sakayan_jsonl
130	նախադասություն	68	ghamoyan_jsonl,sakayan_jsonl
131	դառնալ	67	ghamoyan_jsonl,sakayan_jsonl,sakayan_paradigms,sakayan_vocab
132	առնել	67	ghamoyan_jsonl,sakayan_jsonl,sakayan_paradigms,sakayan_vocab
133	սակայն	67	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
134	գիրք	67	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
135	բառապաշար	67	ghamoyan_jsonl,sakayan_jsonl
136	կան	66	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
137	դրանց	66	ghamoyan_jsonl,sakayan_jsonl
138	գնալ	65	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
139	ինչու	64	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
140	ապա	64	ghamoyan_jsonl,sakayan_jsonl
141	դրանք	64	ghamoyan_jsonl,sakayan_jsonl
142	ժամանակակից	63	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
143	ասաց	63	sakayan_jsonl
144	լեզվական	63	ghamoyan_jsonl,sakayan_jsonl
145	փոքր	62	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
146	իրար	62	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
147	երևույթ	62	ghamoyan_jsonl,sakayan_jsonl
148	հասարակական	62	ghamoyan_jsonl,sakayan_jsonl
149	արդեն	61	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
150	ուրիշ	61	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
151	հազար	61	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
152	մինչև	61	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
153	կրթություն	61	ghamoyan_jsonl,sakayan_jsonl
154	գլուխ	60	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
155	ձեզ	60	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
156	տվյալ	60	ghamoyan_jsonl,sakayan_jsonl
157	առօրյա	60	ghamoyan_jsonl,sakayan_jsonl
158	դպրոց	59	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
159	նույն	59	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
160	վեր	58	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
161	որևէ	58	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
162	հայկական	57	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
163	միշտ	57	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
164	միայն	57	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
165	որոշ	57	ghamoyan_jsonl,sakayan_jsonl
166	արտահայտել	56	ghamoyan_jsonl,sakayan_jsonl
167	բնորոշ	56	ghamoyan_jsonl,sakayan_jsonl
168	քույր	55	sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
169	որոնց	55	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
170	որպես	55	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
171	բժիշկ	55	sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
172	մեզ	55	ghamoyan_jsonl,sakayan_jsonl
173	ձևեր	55	ghamoyan_jsonl,sakayan_jsonl
174	լսել	54	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
175	մարդկանց	54	ghamoyan_jsonl,sakayan_jsonl
176	ճիշտ	54	ghamoyan_jsonl,sakayan_jsonl
177	նամակ	53	sakayan_jsonl,sakayan_vocab
178	հիմա	52	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
179	օտար	52	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
180	արև	52	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
181	աշխարհ	52	ghamoyan_jsonl,sakayan_jsonl
182	երեք	51	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
183	տանել	51	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_paradigms,sakayan_vocab
184	երեխա	51	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
185	ին	51	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
186	դնել	51	ghamoyan_jsonl,sakayan_jsonl,sakayan_paradigms,sakayan_vocab
187	այնտեղ	51	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
188	իրեն	51	ghamoyan_jsonl,sakayan_jsonl
189	որքան	51	ghamoyan_jsonl,sakayan_jsonl
190	անվանի	51	ghamoyan_jsonl,sakayan_jsonl
191	խաղալ	51	ghamoyan_jsonl,sakayan_jsonl
192	եղել	51	ghamoyan_jsonl,sakayan_jsonl
193	գործածվել	51	ghamoyan_jsonl
194	անգամ	50	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
195	խնդրեմ	50	sakayan_chunks,sakayan_dialogue,sakayan_jsonl
196	կարելի	50	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
197	կյանք	50	ghamoyan_jsonl,sakayan_jsonl
198	սովորել	49	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
199	աչք	49	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
200	դա	49	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
201	էջ	49	ghamoyan_jsonl,sakayan_jsonl
202	ներ	49	ghamoyan_jsonl,sakayan_jsonl
203	փոխարեն	49	ghamoyan_jsonl,sakayan_jsonl
204	գեղեցիկ	48	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
205	ապրել	48	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
206	ընկեր	48	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
207	ան	48	ghamoyan_jsonl,sakayan_jsonl
208	մաս	48	ghamoyan_jsonl,sakayan_jsonl
209	կարևոր	47	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
210	կարդել	47	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
211	կին	47	sakayan_chunks,sakayan_dialogue,sakayan_jsonl
212	րդ	47	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
213	գործ	47	ghamoyan_jsonl,sakayan_jsonl
214	առանց	47	ghamoyan_jsonl,sakayan_jsonl
215	կիրառություն	47	ghamoyan_jsonl
216	դեռ	46	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
217	դեմք	46	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
218	քիչ	46	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
219	պես	46	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
220	ռուսերեն	46	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
221	լալ	46	ghamoyan_jsonl,sakayan_jsonl,sakayan_paradigms
222	տիկին	45	sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
223	աղջիկ	45	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
224	երկար	45	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
225	տան	45	ghamoyan_jsonl,sakayan_jsonl
226	արտահայտություն	45	ghamoyan_jsonl,sakayan_jsonl
227	բանավոր	44	ghamoyan_jsonl,sakayan_jsonl
228	այսպես	43	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
229	հարյուր	43	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
230	մարդիկ	43	ghamoyan_jsonl,sakayan_jsonl
231	համալսարան	43	ghamoyan_jsonl,sakayan_jsonl
232	նշել	43	ghamoyan_jsonl,sakayan_jsonl
233	աշակերտ	42	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
234	երիտասարդ	42	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
235	վատ	42	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
236	դեմ	42	ghamoyan_jsonl,sakayan_jsonl
237	մարդու	42	ghamoyan_jsonl,sakayan_jsonl
238	գործածություն	42	ghamoyan_jsonl,sakayan_jsonl
239	ոճական	42	ghamoyan_jsonl
240	հիմնականում	42	ghamoyan_jsonl
241	խոսքել	42	ghamoyan_jsonl
242	հին	41	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
243	մնալ	41	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
244	ամբողջ	41	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
245	որն	41	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
246	դուռ	41	sakayan_dialogue,sakayan_jsonl
247	եկավ	41	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
248	կոչվել	41	ghamoyan_jsonl,sakayan_jsonl
249	յուրաքանչյուր	41	ghamoyan_jsonl,sakayan_jsonl
250	խոսող	41	ghamoyan_jsonl,sakayan_jsonl
251	հատկապես	41	ghamoyan_jsonl,sakayan_jsonl
252	հարցնել	40	sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
253	այսինքն	40	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
254	տարեկան	40	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
255	չկա	40	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
256	տակ	40	ghamoyan_jsonl,sakayan_jsonl
257	ընդհանուր	40	ghamoyan_jsonl,sakayan_jsonl
258	թվական	39	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
259	հագուստ	39	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
260	այնքան	39	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
261	չորս	39	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
262	ուսանող	39	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
263	խմել	39	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
264	լույս	39	ghamoyan_jsonl,sakayan_jsonl
265	հատուկ	38	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
266	հավանել	38	sakayan_chunks,sakayan_dialogue,sakayan_jsonl
267	բազմաթիվ	38	ghamoyan_jsonl,sakayan_jsonl
268	մեկն	38	ghamoyan_jsonl,sakayan_jsonl
269	պետական	38	ghamoyan_jsonl,sakayan_jsonl
270	հիմնական	38	ghamoyan_jsonl,sakayan_jsonl
271	ձև	38	ghamoyan_jsonl,sakayan_jsonl
272	կես	37	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
273	չափ	37	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
274	հինգ	37	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
275	եղբայր	37	sakayan_chunks,sakayan_dialogue,sakayan_jsonl
276	արա	37	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
277	նշանակել	37	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
278	վերջին	37	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl
279	եղանակ	37	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
280	այսպիսի	37	ghamoyan_fillers,ghamoyan_jsonl,sakayan_jsonl
281	գիշեր	37	ghamoyan_jsonl,sakayan_jsonl
282	աշխատանք	37	ghamoyan_jsonl,sakayan_jsonl
283	այդպես	37	ghamoyan_jsonl,sakayan_jsonl
284	նպատակ	37	ghamoyan_jsonl,sakayan_jsonl
285	բարբառ	37	ghamoyan_jsonl,sakayan_jsonl
286	էս	37	ghamoyan_jsonl,sakayan_jsonl
287	մասնագիտական	37	ghamoyan_jsonl
288	անգլերեն	36	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
289	հասկանալ	36	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
290	դժվար	36	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
291	հոգնել	36	ghamoyan_jsonl,sakayan_dialogue,sakayan_jsonl,sakayan_paradigms
292	հիվանդ	36	sakayan_dialogue,sakayan_jsonl
293	դեր	36	ghamoyan_jsonl,sakayan_jsonl
294	անդամ	36	ghamoyan_jsonl,sakayan_jsonl
295	նկատմամբ	36	ghamoyan_jsonl,sakayan_jsonl
296	դարձվածայ	36	ghamoyan_jsonl
297	երկիր	35	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
298	հայտնի	35	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
299	արմեն	35	sakayan_chunks,sakayan_dialogue,sakayan_jsonl
300	աշխատել	35	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
301	սիրտ	35	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
302	թողնել	35	ghamoyan_jsonl,sakayan_jsonl,sakayan_paradigms
303	շուն	35	ghamoyan_jsonl,sakayan_jsonl
304	այնպես	35	ghamoyan_jsonl,sakayan_jsonl
305	հա	35	ghamoyan_jsonl,sakayan_jsonl
306	այժմ	35	ghamoyan_jsonl,sakayan_jsonl
307	կիրառվել	35	ghamoyan_jsonl
308	առանձին	34	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
309	դեպի	34	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
310	բարի	34	sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
311	արամ	34	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl
312	կերել	34	ghamoyan_jsonl,sakayan_jsonl
313	հհ	34	ghamoyan_jsonl,sakayan_jsonl
314	էդ	34	ghamoyan_jsonl,sakayan_jsonl
315	նորից	33	ghamoyan_jsonl,sakayan_chunks,sakayan_dialogue,sakayan_jsonl,sakayan_vocab
316	գտնել	33	ghamoyan_jsonl,sakayan_jsonl,sakayan_vocab
